nct_id,brief_title,overall_status,phase,conditions,interventions,location_countries,lead_sponsor,lead_sponsor_norm,region_label,estimated_trial_cost,enrollment_feasibility_score,benefit_score
NCT03146650,Nivolumab and Ipilimumab in Treating Patients With Metastatic/Recurrent ACC of All Sites and Non-ACC Salivary Gland Cancer,"Active, not recruiting",Phase 2,"['Major Salivary Gland Carcinoma' 'Minor Salivary Gland Carcinoma'
 'Recurrent Salivary Gland Carcinoma'
 'Stage IV Major Salivary Gland Carcinoma'
 'Stage IVA Major Salivary Gland Carcinoma'
 'Stage IVB Major Salivary Gland Carcinoma'
 'Stage IVC Major Salivary Gland Carcinoma']",['Ipilimumab' 'Laboratory Biomarker Analysis' 'Nivolumab'],['United States'],Northwestern University,Northwestern University,Global / Multi-Region,2.0,1.0,0.6
NCT03147287,Palbociclib After CDK and Endocrine Therapy (PACE),"Active, not recruiting",Phase 2,['Metastatic Breast Cancer'],['Palbociclib' 'Fulvestrant' 'Avelumab'],['United States'],Dana-Farber Cancer Institute,Dana-Farber Cancer Institute,Global / Multi-Region,2.0,1.0,0.6
NCT03147612,"Low-Intensity Chemotherapy, Ponatinib and Blinatumomab in Treating Patients With Philadelphia Chromosome-Positive and/or BCR-ABL Positive Acute Lymphoblastic Leukemia","Active, not recruiting",Phase 2,"['Accelerated Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive'
 'Acute Lymphoblastic Leukemia' 'Acute Myeloid Leukemia With BCR-ABL1'
 'Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive'
 'Recurrent Acute Lymphoblastic Leukemia'
 'Refractory Acute Lymphoblastic Leukemia']","['Blinatumomab' 'Cyclophosphamide' 'Cytarabine' 'Filgrastim'
 'Methotrexate' 'Pegfilgrastim' 'Ponatinib' 'Rituximab' 'Vincristine']",['United States'],M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03149029,Abbreviated MAPK Targeted Therapy Plus Pembrolizumab in Melanoma,"Active, not recruiting",Phase 2,['Metastatic Melanoma'],['Pembrolizumab' 'Dabrafenib' 'Trametinib'],['United States'],Massachusetts General Hospital,Massachusetts General Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT03150511,Tesamorelin to Improve Functional Outcomes After Peripheral Nerve Injury,Recruiting,Phase 2,['Peripheral Nerve Injuries'],['Tesamorelin 2 Milligrams (MG)'],['United States'],Johns Hopkins University,Johns Hopkins University,Global / Multi-Region,2.0,1.0,0.6
NCT03152058,IMPACT Study: IMProve Pregnancy in APS With Certolizumab Therapy,Recruiting,Phase 2,"['High Risk Pregnancy' 'Pregnancy Complications'
 'Antiphospholipid Syndrome in Pregnancy' 'Lupus Anticoagulant Disorder']",['Certolizumab Pegol'],['Canada' 'United States'],David Ware Branch,David Ware Branch,Global / Multi-Region,2.0,1.0,0.6
NCT03154619,"Efficacy of TR 987, Beta-1,3-1,6-D-glucan, in the Treatment of Chronic Venous Insufficiency Ulcers","Active, not recruiting",Phase 2,['Venous Leg Ulcer'],['0.1% TR 987' 'Placebo gel'],['United States'],"SerenaGroup, Inc.","SerenaGroup, Inc.",Global / Multi-Region,2.0,1.0,0.6
NCT03155620,"Targeted Therapy Directed by Genetic Testing in Treating Pediatric Patients With Relapsed or Refractory Advanced Solid Tumors, Non-Hodgkin Lymphomas, or Histiocytic Disorders (The Pediatric MATCH Screening Trial)","Active, not recruiting",Phase 2,"['Advanced Malignant Solid Neoplasm'
 'Ann Arbor Stage III Non-Hodgkin Lymphoma'
 'Ann Arbor Stage IV Non-Hodgkin Lymphoma' 'Histiocytic Sarcoma'
 'Juvenile Xanthogranuloma' 'Langerhans Cell Histiocytosis'
 'Malignant Glioma' 'Recurrent Childhood Rhabdomyosarcoma'
 'Recurrent Ependymoma' 'Recurrent Ewing Sarcoma' 'Recurrent Glioma'
 'Recurrent Hepatoblastoma' 'Recurrent Langerhans Cell Histiocytosis'
 'Recurrent Malignant Germ Cell Tumor'
 'Recurrent Malignant Solid Neoplasm' 'Recurrent Medulloblastoma'
 'Recurrent Neuroblastoma' 'Recurrent Non-Hodgkin Lymphoma'
 'Recurrent Osteosarcoma'
 'Recurrent Peripheral Primitive Neuroectodermal Tumor'
 'Recurrent Primary Central Nervous System Neoplasm'
 'Recurrent Rhabdoid Tumor' 'Recurrent Soft Tissue Sarcoma'
 'Refractory Ewing Sarcoma' 'Refractory Glioma'
 'Refractory Hepatoblastoma' 'Refractory Langerhans Cell Histiocytosis'
 'Refractory Malignant Germ Cell Tumor'
 'Refractory Malignant Solid Neoplasm' 'Refractory Medulloblastoma'
 'Refractory Neuroblastoma' 'Refractory Non-Hodgkin Lymphoma'
 'Refractory Osteosarcoma'
 'Refractory Peripheral Primitive Neuroectodermal Tumor'
 'Refractory Primary Central Nervous System Neoplasm'
 'Refractory Rhabdoid Tumor' 'Refractory Rhabdomyosarcoma'
 'Rhabdoid Tumor' 'Stage III Osteosarcoma AJCC v7'
 'Stage III Soft Tissue Sarcoma AJCC v7' 'Stage IV Osteosarcoma AJCC v7'
 'Stage IV Soft Tissue Sarcoma AJCC v7' 'Stage IVA Osteosarcoma AJCC v7'
 'Stage IVB Osteosarcoma AJCC v7' 'Wilms Tumor']","['Biopsy Procedure' 'Biospecimen Collection'
 'Bone Marrow Aspiration and Biopsy' 'Bone Scan' 'Computed Tomography'
 'Ensartinib' 'Erdafitinib' 'Laboratory Biomarker Analysis'
 'Larotrectinib Sulfate' 'Magnetic Resonance Imaging'
 'Mutation Carrier Screening' 'Olaparib' 'Palbociclib'
 'Pharmacological Study' 'Positron Emission Tomography'
 'Radionuclide Imaging' 'Samotolisib' 'Selpercatinib'
 'Selumetinib Sulfate' 'Tazemetostat' 'Tipifarnib' 'Ulixertinib'
 'Vemurafenib' 'X-Ray Imaging']",['Australia' 'Canada' 'Puerto Rico' 'United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT03156790,"PK, PD, Safety and Immunogenicity of Spectrila in Adults With Acute B-cell Lymphoblastic Leukaemia","Active, not recruiting",Phase 2,['Acute B-Cell Lymphoblastic Leukaemia'],['Spectrila®'],['Brazil'],medac GmbH,medac GmbH,Global / Multi-Region,2.0,1.0,0.6
NCT03158064,"Evaluating Immune Therapy, Duravalumab (MEDI4736) With Tremelimumab for Relapsed/Refractory Germ Cell Tumors","Active, not recruiting",Phase 2,"['Germ Cell Tumor' 'Nonseminomatous Germ Cell Tumor' 'Seminoma'
 'Germinomatous Germ Cell Tumor' 'Dysgerminoma' 'Pineal Germ Cell Tumor']",['Durvalumab' 'Tremelimumab'],['United States'],Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03159702,Propylene Glycol-Free Melphalan HCl (EVOMELA®) in Combination With Fludarabine and Total Body Irradiation Based Reduced Intensity Conditioning for Haploidentical Transplantation,"Active, not recruiting",Phase 2,['Hematological Malignancy' 'Multiple Myeloma'],['Evomela' 'Fludarabine' 'Total Body Irradiation'],['United States'],Medical College of Wisconsin,Medical College of Wisconsin,Global / Multi-Region,2.0,1.0,0.6
NCT03161353,Chemotherapy-free Trastuzumab and Pertuzumab in HER2-positive Breast Cancer: FDG-PET Response-adapted Strategy.,"Active, not recruiting",Phase 2,['Breast Cancer'],['Perjeta' 'Herceptin' 'Docetaxel' 'Carboplatin' 'Letrozole' 'Tamoxifen'],['Belgium' 'France' 'Germany' 'Italy' 'Portugal' 'Spain' 'United Kingdom'],MedSIR,MedSIR,Global / Multi-Region,2.0,1.0,0.6
NCT03161522,Chemotherapy With or Without Radiation or Surgery in Treating Participants With Oligometastatic Esophageal or Gastric Cancer,Recruiting,Phase 2,"['Gastric Adenocarcinoma' 'Oligometastasis'
 'Stage IV Esophageal Adenocarcinoma AJCC v7'
 'Stage IV Esophageal Cancer AJCC v7' 'Stage IV Gastric Cancer AJCC v7']","['Capecitabine' 'Chemotherapy' 'Conventional Surgery' 'Fluorouracil'
 'Radiation Therapy']",['United States'],M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03161652,Effect of Levosulpiride on Retinal Alterations in Patients With Diabetic Retinopathy and Diabetic Macular Edema,Recruiting,Phase 2,['Diabetic Macular Edema' 'Diabetic Retinopathy'],"['DME lactose pill' 'DME levosulpiride' 'DR lactose pill'
 'DR levosulpiride' 'DR vitrectomy lactose pill'
 'DR vitrectomy levosulpiride' 'DME plus ranibizumab lactose pill'
 'DME plus ranibizumab levosulpiride']",['Mexico'],Carmen Clapp,Carmen Clapp,Global / Multi-Region,2.0,1.0,0.6
NCT03164057,A Trial of Epigenetic Priming in Patients With Newly Diagnosed Acute Myeloid Leukemia,"Active, not recruiting",Phase 2,['Acute Myeloid Leukemia' 'Myelodysplastic Syndromes'],"['Azacitidine' 'Decitabine' 'Cytarabine' 'Daunorubicin' 'Etoposide'
 'ITMHA' 'Idarubicin' 'Fludarabine' 'Mitoxantrone' 'Erwinia asparaginase'
 'Sorafenib' 'G-CSF' 'Dexrazoxane' 'Stem Cell Transplant'
 'Asparaginase Erwinia Chrysanthemi, Recombinant-Rywn']",['United States'],St. Jude Children's Research Hospital,St. Jude Children's Research Hospital,Global / Multi-Region,2.0,1.0,0.6
NCT03166397,"Adoptive Cell Therapy Following a Non-myeloablative, Lymphodepleting Induction Regimen in Metastatic Melanoma Patients",Recruiting,Phase 2,['Malignant Melanoma Stage IV'],"['Fludarabine' 'Cyclophosphamide' 'TIL' 'IL-2' 'Nivolumab' 'Ipilimumab'
 'FMT Protocol']",['Israel'],Sheba Medical Center,Sheba Medical Center,Global / Multi-Region,2.0,1.0,0.6
NCT03171025,Adjuvant Nivolumab Following Chemo-Radiation in Localized Muscle-Invasive Bladder Cancer,"Active, not recruiting",Phase 2,['Bladder Cancer'],['Nivolumab'],['United States'],University of Utah,University of Utah,Global / Multi-Region,2.0,1.0,0.6
NCT03171818,Darbepoetin for Ischemic Neonatal Stroke to Augment Regeneration,Recruiting,Phase 2,['PAIS' 'Neonatal Stroke' 'Perinatal Stroke'],['Darbepoetin Alfa' 'Saline'],['Netherlands'],UMC Utrecht,UMC Utrecht,Global / Multi-Region,2.0,1.0,0.6
NCT03173924,18F-DCFPyL PSMA- Versus 18F-NaF-PET Imaging for Detection of Metastatic Prostate Cancer,"Active, not recruiting",Phase 2,"['Metastatic Prostate Cancer' 'Prostatic Neoplasms' 'Prostate Cancer'
 'Prostatic Cancer' 'Prostate Neoplasms']",['18F-NaF' '18F-DCFPyL' '18F-FDG'],['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT03174275,"Carboplatin, Nab-Paclitaxel, Durvalumab Before Surgery and Adjuvant Therapy in Head and Neck Squamous Cell Carcinoma","Active, not recruiting",Phase 2,"['Carcinoma, Squamous Cell' 'Oral Cancer' 'Oropharynx Cancer'
 'Larynx Cancer' 'Lip Cancer' 'Esophageal Cancer']","['Durvalumab' 'Carboplatin' 'Nab-paclitaxel' 'Cisplatin'
 'Surgical resection' 'IMRT']",['United States'],UNC Lineberger Comprehensive Cancer Center,UNC Lineberger Comprehensive Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03175224,APL-101 Study of Subjects With NSCLC With c-Met EXON 14 Skip Mutations and c-Met Dysregulation Advanced Solid Tumors,Recruiting,Phase 2,"['Solid Tumors' 'Advanced Cancer' 'Renal Cancer' 'Gastric Cancer'
 'Gastroesophageal Junction Adenocarcinoma' 'NSCLC' 'Lung Cancer'
 'Brain Tumor' 'Glioblastoma Multiforme' 'EGFR Gene Mutation'
 'MET Amplification' 'HGF' 'Thyroid Cancer' 'Pancreatic Cancer'
 'Colon Cancer' 'MET Alteration' 'MET Fusion' 'Exon 14 Skipping']",['APL-101 Oral Capsules'],"['Australia' 'Canada' 'France' 'Hungary' 'Italy' 'Russia' 'Singapore'
 'Spain' 'Taiwan' 'United Kingdom' 'United States']",Apollomics Inc.,Apollomics Inc.,Global / Multi-Region,2.0,1.0,0.6
NCT03175432,Bevacizumab and Atezolizumab With or Without Cobimetinib in Treating Patients With Untreated Melanoma Brain Metastases,"Active, not recruiting",Phase 2,"['BRAF V600 Wild Type' 'Clinical Stage IV Cutaneous Melanoma AJCC v8'
 'Intracranial Melanoma' 'Metastatic Malignant Neoplasm in the Brain'
 'Metastatic Melanoma' 'Pathologic Stage IV Cutaneous Melanoma AJCC v8'
 'Refractory Melanoma']",['Atezolizumab' 'Bevacizumab' 'Cobimetinib' 'Quality-of-Life Assessment'],['United States'],M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03179904,TVB-2640 and Trastuzumab With Paclitaxel or Endocrine Therapy for Treatment of HER2 Positive Metastatic Breast Cancer,"Active, not recruiting",Phase 2,"['Advanced Breast Carcinoma' 'HER2-Positive Breast Carcinoma'
 'Anatomic Stage III Breast Cancer AJCC v8'
 'Anatomic Stage IV Breast Cancer AJCC v8' 'HER2-positive Breast Cancer']","['Anastrozole' 'Denifanstat' 'Exemestane' 'Fulvestrant' 'Echocardiography'
 'Letrozole' 'Paclitaxel' 'Trastuzumab' 'Computed Tomography'
 'Magnetic Resonance Imaging' 'Biospecimen Collection' 'Biopsy']",['United States'],Mayo Clinic,Mayo Clinic,Global / Multi-Region,2.0,1.0,0.6
NCT03179917,Pembrolizumab and Involved Site Radiation Therapy for Early Stage Relapsed or Primary Refractory Hodgkin Lymphoma,"Active, not recruiting",Phase 2,['Hodgkin Lymphoma'],['Pembrolizumab' 'Involved Site Radiation Therapy'],['United States'],Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03179930,Combination Therapy With Entinostat and Pembrolizumab in Relapsed and Refractory Lymphomas,"Active, not recruiting",Phase 2,['Lymphoma' 'Relapsed' 'Refractory'],['Entinostat' 'Pembrolizumab'],['United States'],Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03179943,Atezolizumab + Guadecitabine in Patients With Checkpoint Inhibitor Refractory or Resistant Urothelial Carcinoma,"Active, not recruiting",Phase 2,['Urothelial Carcinoma'],['Atezolizumab' 'Guadecitabine'],['United States'],Fox Chase Cancer Center,Fox Chase Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03180502,Proton Beam or Intensity-Modulated Radiation Therapy in Preserving Brain Function in Patients With IDH Mutant Grade II or III Glioma,"Active, not recruiting",Phase 2,"['Anaplastic Astrocytoma' 'Anaplastic Oligoastrocytoma'
 'Anaplastic Oligodendroglioma' 'Diffuse Astrocytoma' 'Glioma'
 'Oligoastrocytoma' 'Oligodendroglioma' 'WHO Grade 3 Glioma']","['Biospecimen Collection' 'Intensity-Modulated Radiation Therapy'
 'Laboratory Biomarker Analysis' 'Magnetic Resonance Imaging'
 'Proton Beam Radiation Therapy' 'Quality-of-Life Assessment'
 'Questionnaire Administration' 'Temozolomide']",['United States'],NRG Oncology,NRG Oncology,Global / Multi-Region,2.0,1.0,0.6
NCT03181100,Atezolizumab With Chemotherapy in Treating Patients With Anaplastic or Poorly Differentiated Thyroid Cancer,"Active, not recruiting",Phase 2,"['Metastatic Thyroid Gland Carcinoma'
 'Poorly Differentiated Thyroid Gland Carcinoma'
 'Stage IVA Thyroid Gland Anaplastic Carcinoma AJCC v8'
 'Stage IVB Thyroid Gland Anaplastic Carcinoma AJCC v8'
 'Stage IVC Thyroid Gland Anaplastic Carcinoma AJCC v8'
 'Thyroid Gland Anaplastic Carcinoma'
 'Unresectable Thyroid Gland Carcinoma']","['Atezolizumab' 'Bevacizumab' 'Cobimetinib' 'Nab-paclitaxel' 'Paclitaxel'
 'Vemurafenib']",['United States'],M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,Global / Multi-Region,2.0,1.0,0.6
NCT03181867,18F-DCFPyL PET/CT in High Risk and Recurrent Prostate Cancer,Enrolling by invitation,Phase 2,"['Prostate Neoplasms' 'Prostatic Cancer' 'Prostate Cancer'
 'Cancer Of Prostate' 'Metastatic Prostate Cancer']",['18F-DCFPyL' '18F-FDG' 'PSMA-11'],['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT03188172,MUK Nine b: OPTIMUM Treatment Protocol,"Active, not recruiting",Phase 2,['Multiple Myeloma'],"['Cyclophosphamide' 'Bortezomib' 'Lenalidomide' 'Daratumumab'
 'Dexamethasone' 'Melphalan' 'Filgrastim']",['United Kingdom'],University of Leeds,University of Leeds,Global / Multi-Region,2.0,1.0,0.6
NCT03190915,Trametinib in Treating Patients With Relapsed or Refractory Juvenile Myelomonocytic Leukemia,"Active, not recruiting",Phase 2,['Juvenile Myelomonocytic Leukemia' 'Neurofibromatosis Type 1'],['Bone Marrow Aspiration and Biopsy' 'Trametinib'],['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT03191149,Testing Osimertinib as a Treatment for Lung Cancers With an EGFR Exon 20 Change,Recruiting,Phase 2,"['Advanced Lung Non-Small Cell Carcinoma'
 'Recurrent Lung Non-Small Cell Carcinoma'
 'Stage IIIB Lung Non-Small Cell Cancer AJCC v7'
 'Stage IV Lung Non-Small Cell Cancer AJCC v7']","['Biospecimen Collection' 'Computed Tomography with Contrast'
 'Echocardiography Test' 'Magnetic Resonance Imaging'
 'Multigated Acquisition Scan' 'Osimertinib']",['United States'],National Cancer Institute (NCI),National Cancer Institute (NCI),Global / Multi-Region,2.0,1.0,0.6
NCT03193281,KISS Study: Kinase Inhibition With Sprycel Start up,"Active, not recruiting",Phase 2,['Chronic Myeloid Leukemia'],['Dasatinib' 'Imatinib'],['New Zealand'],"University of Auckland, New Zealand","University of Auckland, New Zealand",Global / Multi-Region,2.0,1.0,0.6
NCT03194815,IVIG and Rituximab in Antibody-associated Psychosis - SINAPPS2,Recruiting,Phase 2,['Psychosis' 'Autoimmune Encephalitis'],['Intravenous immunoglobulin' 'Placebo' 'Rituximab'],['United Kingdom'],University of Cambridge,University of Cambridge,Global / Multi-Region,2.0,1.0,0.6
NCT03197506,Pembrolizumab and Standard Therapy in Treating Patients With Glioblastoma,"Active, not recruiting",Phase 2,['Glioblastoma' 'Gliosarcoma' 'Supratentorial Glioblastoma'],"['External Beam Radiation Therapy' 'Laboratory Biomarker Analysis'
 'Pembrolizumab' 'Radiation Therapy' 'Temozolomide'
 'Therapeutic Conventional Surgery']",['United States'],Mayo Clinic,Mayo Clinic,Global / Multi-Region,2.0,1.0,0.6
NCT03198026,Obinutuzumab and Ibrutinib as Front Line Therapy in Treating Patients With Indolent Non-Hodgkin's Lymphomas,"Active, not recruiting",Phase 2,"[""Non-Hodgkin's Lymphoma""
 'Ann Arbor Stage II Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue'
 'Ann Arbor Stage II Follicular Lymphoma'
 'Ann Arbor Stage II Nodal Marginal Zone Lymphoma'
 'Ann Abor Stage III B-Cell Non-Hodgkin Lymphoma'
 'Ann Arbor Stage III Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue'
 'Ann Arbor Stage III Follicular Lymphoma'
 'Ann Arbor Stage III Nodal Marginal Zone Lymphoma'
 'Ann Arbor Stage IV B-Cell Non-Hodgkin Lymphoma'
 'Ann Arbor Stage IV Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue'
 'Ann Arbor Stage IV Follicular Lymphoma'
 'Ann Arbor Stage IV Nodal Marginal Zone Lymphoma'
 'Grade 1 Follicular Lymphoma' 'Grade 2 Follicular Lymphoma'
 'Grade 3a Follicular Lymphoma' 'Indolent Non-hodgkin Lymphoma'
 'Stage II Splenic Marginal Zone Lymphoma'
 'Stage III Splenic Marginal Zone Lymphoma'
 'Stage IV Splenic Marginal Zone Lymphoma']",['Ibrutinib' 'Obinutuzumab' 'Laboratory Biomarker Analysis'],['United States'],Sidney Kimmel Cancer Center at Thomas Jefferson University,Sidney Kimmel Cancer Center at Thomas Jefferson University,Global / Multi-Region,2.0,1.0,0.6
NCT03199274,Perflutren Protein-Type A Microspheres and Contrast-Enhanced Ultrasound in Improving Response to Radioembolization Therapy in Patients With Liver Cancer,"Active, not recruiting",Phase 2,['Hepatocellular Carcinoma'],"['Yttrium-90 Microsphere Radioembolization'
 'Perflutren Protein-Type A Microspheres'
 'Dynamic Contrast-Enhanced Ultrasound Imaging']",['United States'],Thomas Jefferson University,Thomas Jefferson University,Global / Multi-Region,2.0,1.0,0.6
NCT03202303,Cannabidivarin (CBDV) vs. Placebo in Children With Autism Spectrum Disorder (ASD),Recruiting,Phase 2,['Autism Spectrum Disorder'],['Cannabidivarin' 'Matched Placebo'],['United States'],Montefiore Medical Center,Montefiore Medical Center,Global / Multi-Region,2.0,1.0,0.6
